name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
Metro Womens Leather Olive Ballerinas (Size (6 UK (39 EU)),women's shoes,Ballerinas,https://m.media-amazon.com/images/I/719tRURxAKL._AC_UL320_.jpg,https://www.amazon.in/Metro-Womens-Leather-Olive-Ballerinas/dp/B0BBLXQ5BW/ref=sr_1_2164?qid=1679211847&s=shoes&sr=1-2164,,,"₹1,260","₹2,290"
"BATA Women Yemaria Ballerina, Grey, (5502044)",women's shoes,Ballerinas,https://m.media-amazon.com/images/I/51QyzocJ4oL._AC_UL320_.jpg,https://www.amazon.in/BATA-Women-Yemaria-Ballerina-5506044/dp/B0B94YYC2L/ref=sr_1_2165?qid=1679211847&s=shoes&sr=1-2165,,,,"₹1,499"
Comfortable Ballerinas for Women/Comfortable Casual Belly Cherry Bow Belly,women's shoes,Ballerinas,https://m.media-amazon.com/images/I/51V19qj+kxL._AC_UL320_.jpg,https://www.amazon.in/Comfortable-Ballerinas-Casual-Cherry-Numeric_8/dp/B09Y5ZDX4K/ref=sr_1_2166?qid=1679211847&s=shoes&sr=1-2166,4.1,2,₹499,₹599
MINARK Bellies for Women Stylish | Flats for Women Stylish for Comfort Daily use | Fashionable Stylish Bellies (Ballerina...,women's shoes,Ballerinas,https://m.media-amazon.com/images/I/712iG62NqcL._AC_UL320_.jpg,https://www.amazon.in/MINARK-Fashionable-Ballerinas-M35_Tan_4-UK/dp/B09XYT7HX7/ref=sr_1_2167?qid=1679211847&s=shoes&sr=1-2167,,,₹599,₹999
XE Looks Soft Stylish Casual Comfortable Flat Bellies Shoes For Women Daily Use Wear Ladies Ballerinas Girls Footwear Clas...,women's shoes,Ballerinas,https://m.media-amazon.com/images/I/81gG-LMmV1L._AC_UL320_.jpg,https://www.amazon.in/XE-Looks-Comfortable-Ballerinas-Footwear/dp/B09W2MMT18/ref=sr_1_2168?qid=1679211847&s=shoes&sr=1-2168,3.2,10,₹598,"₹1,199"
"TRASE Women's Ballet Flats | Faux Leather, Fancy Bow, Comfortable and Stylish, Slip-on Mule Shoes | for Daily Casual Wear...",women's shoes,Ballerinas,https://m.media-amazon.com/images/I/61uLp4JcSSL._AC_UL320_.jpg,https://www.amazon.in/TRASE-Leather-Comfortable-Occasions-Girls-Grey/dp/B09VKQ2LRH/ref=sr_1_2169?qid=1679211847&s=shoes&sr=1-2169,3.0,1,₹749,"₹1,999"
Planet Wear Girl' s Combo of Pink Flower with Golden Butterly Ballerina Bellies/ 24 Euro Size Bellies for 2.5 Years to 3 Y...,women's shoes,Ballerinas,https://m.media-amazon.com/images/I/61c15Zxd6rL._AC_UL320_.jpg,https://www.amazon.in/Planet-Wear-Butterly-Ballerina-Bellies/dp/B09M3ZYPL7/ref=sr_1_2170?qid=1679211847&s=shoes&sr=1-2170,3.0,2,,₹999
WalkTrendy Women's Ballet Flat (wtwb284_Grey_38),women's shoes,Ballerinas,https://m.media-amazon.com/images/I/51OCifXlcjL._AC_UL320_.jpg,https://www.amazon.in/Walktrendy-Womens-Ballet-Flat-wtwb284_Grey_38/dp/B09GJMZ445/ref=sr_1_2171?qid=1679211847&s=shoes&sr=1-2171,,,,₹399
BATA Womens HADARA Grey Sneaker - 3 UK (6512938),women's shoes,Ballerinas,https://m.media-amazon.com/images/I/71SXUH99uBS._AC_UL320_.jpg,https://www.amazon.in/BATA-Womens-HADARA-Ballet-6512938/dp/B096BHNMCK/ref=sr_1_2172?qid=1679211847&s=shoes&sr=1-2172,,,,"₹1,699"
Lazard by Khadim's Synthetic Brown Ethnic Texture Ethnic Shoe for Men,women's shoes,Ballerinas,https://m.media-amazon.com/images/I/51AdMuEfJHL._AC_UL320_.jpg,https://www.amazon.in/Lazard-Khadims-Brown-Ethnic-Mojri/dp/B092YQKH6V/ref=sr_1_2173?qid=1679211847&s=shoes&sr=1-2173,4.5,2,,₹999
