name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
Aristrocrat COSMIC 26L Polyester Light blue Backpack,kids' fashion,School Bags,https://m.media-amazon.com/images/I/81fGrjrXN+L._AC_UL320_.jpg,https://www.amazon.in/Aristrocrat-COSMIC-Polyester-Light-Backpack/dp/B0B6SMJFXC/ref=sr_1_2646?qid=1679220877&s=luggage&sr=1-2646,,,₹799,"₹2,290"
COSMUS Casual Backpack - Cosmus Gravity 37 LTR Grey Polyester Casual Backpack Bag with Rain Cover,kids' fashion,School Bags,https://m.media-amazon.com/images/I/81kU+1szPUL._AC_UL320_.jpg,https://www.amazon.in/Casual-Backpack-Cosmus-Gravity-Polyester/dp/B07X88QVC8/ref=sr_1_2647?qid=1679220877&s=luggage&sr=1-2647,3.9,17,"₹1,371","₹3,199"
Skybags Beatle 03 27 Ltrs Grey-Red Casual Backpack,kids' fashion,School Bags,https://m.media-amazon.com/images/I/91w3kvJx1YL._AC_UL320_.jpg,https://www.amazon.in/Skybags-Beatle-03-Grey-Red-Backpack/dp/B07NQ3F621/ref=sr_1_2648?qid=1679220877&s=luggage&sr=1-2648,3.9,208,"₹1,499","₹2,100"
Pro Life Polyester Casual Backpacks for Men and Women,kids' fashion,School Bags,https://m.media-amazon.com/images/I/61TV3ixfDGL._AC_UL320_.jpg,https://www.amazon.in/Pro-Life-Polyester-Bagpack-Backpacks/dp/B07NN6FQ4K/ref=sr_1_2649?qid=1679220877&s=luggage&sr=1-2649,3.6,694,,₹459
Lizzot Always Smile & Spiderman Red Backpack School Bag Women Men Boys Girls Children Daypack College Bag Book School Spor...,kids' fashion,School Bags,https://m.media-amazon.com/images/I/61ZkoDkFjmL._AC_UL320_.jpg,https://www.amazon.in/Lizzot-Always-Smile-Spiderman-Backpack/dp/B0BPT13QNS/ref=sr_1_2650?qid=1679220877&s=luggage&sr=1-2650,,,₹469,₹799
Spykar Grey Camouflage Nylon Backpacks,kids' fashion,School Bags,https://m.media-amazon.com/images/I/61h6P1OOXpL._AC_UL320_.jpg,https://www.amazon.in/Spykar-Grey-Camouflage-Nylon-Backpacks/dp/B0BF5V5L7Q/ref=sr_1_2651?qid=1679220877&s=luggage&sr=1-2651,,,"₹1,399","₹3,499"
ARV CRETIONS Soft Velvet Kids School Bag Minnie Plush Fabric Baby Boys and Girls School Nursery Picnic Carry Travelling Ba...,kids' fashion,School Bags,https://m.media-amazon.com/images/I/51kQFcp-26L._AC_UL320_.jpg,https://www.amazon.in/CRETIONS-Velvet-School-Nursery-Travelling/dp/B0BWSKHD3X/ref=sr_1_2652?qid=1679220877&s=luggage&sr=1-2652,,,₹229,₹399
"Puma Unisex-Adult Ferrari SPTWR Race Backpack, Rosso Corsa (7908701)",kids' fashion,School Bags,https://m.media-amazon.com/images/I/61bEFk-l7vL._AC_UL320_.jpg,https://www.amazon.in/Puma-Unisex-Adult-Ferrari-Backpack-7908701/dp/B0B84BN6Q2/ref=sr_1_2653?qid=1679220877&s=luggage&sr=1-2653,5.0,1,"₹4,499","₹5,999"
GCH WORLD Carry Bag| Cloth Bag| Shopping Bag| Grocery Bag| Cotton Bag| D-Cut Eco-Friendly Bag| Handle Bag| Daily use Bag| ...,kids' fashion,School Bags,https://m.media-amazon.com/images/I/41WuVw50k5L._AC_UL320_.jpg,https://www.amazon.in/GCH-WORLD-Shopping-Eco-Friendly-Multicolor/dp/B0BNNBXL1N/ref=sr_1_2654?qid=1679220877&s=luggage&sr=1-2654,,,₹249,₹599
Asera 12 Pcs Pig Design Girls / Boys Print Bag Dori Bag Haversack Bags Birthday Return gift Bags,kids' fashion,School Bags,https://m.media-amazon.com/images/I/81-qZUh6KnL._AC_UL320_.jpg,https://www.amazon.in/Asera-Design-Haversack-Birthday-Return/dp/B0BLVFK9QH/ref=sr_1_2655?qid=1679220877&s=luggage&sr=1-2655,,,₹499,₹699
"FASNO Small 12 L Backpack Kids School Bag, Soft Plush Cartoon Baby Boys/Girls Plush Bag Watermelon",kids' fashion,School Bags,https://m.media-amazon.com/images/I/61XFetnYlYL._AC_UL320_.jpg,https://www.amazon.in/FASNO-Backpack-School-Cartoon-Watermelon/dp/B0BKL8LQY1/ref=sr_1_2656?qid=1679220877&s=luggage&sr=1-2656,,,₹299,₹399
