name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
"2 Pcs Baby Car Seat Neck Relief and Head Support,Silence Shopping Car Seat Head Band Strap Headrest,Stroller Car Seat Slee...",toys & baby products,Strollers & Prams,https://m.media-amazon.com/images/I/71IuFTWNFyL._AC_UL320_.jpg,https://www.amazon.in/Silence-Shopping-Headrest-Stroller-Christmas/dp/B07RXX127Y/ref=sr_1_5581?qid=1679220217&s=baby&sr=1-5581,,,,"₹1,932"
"Universal Baby Stroller Rain Cover + Mosquito Net,Idefair Weather Shield Accessories,Protect from Rain Wind Snow Dust Inse...",toys & baby products,Strollers & Prams,https://m.media-amazon.com/images/I/61oaNpwVUNL._AC_UL320_.jpg,https://www.amazon.in/Universal-Idefair-Accessories-Ventilate-Clear-Breathable/dp/B07RXVPRVF/ref=sr_1_5582?qid=1679220217&s=baby&sr=1-5582,4.4,471,,"₹2,893"
Stroller Gate Check Travel Bag Backpack Compatible for gb Pockit/Pockit+ Pockit Plus Lightweight Strollers,toys & baby products,Strollers & Prams,https://m.media-amazon.com/images/I/514Vx40mPBL._AC_UL320_.jpg,https://www.amazon.in/Stroller-Backpack-Compatible-Lightweight-Strollers/dp/B07RXVFRDY/ref=sr_1_5583?qid=1679220217&s=baby&sr=1-5583,3.7,44,,"₹4,316"
ITODAUS Baby Stroller Sunshade Car Seat Sun Shade Cover Awning UPF50+ Anti-UV Waterproof Windproof Umbrella Canopy Univers...,toys & baby products,Strollers & Prams,https://m.media-amazon.com/images/I/61Soo7uRgUL._AC_UL320_.jpg,https://www.amazon.in/ITODAUS-Waterproof-Windproof-Universal-Permeability/dp/B07RWGCCJT/ref=sr_1_5584?qid=1679220217&s=baby&sr=1-5584,,,,"₹3,422"
"Handle Protector, 2pcs/Pair Baby Stroller, Washable Reusable for Baby Stroller Baby Stroller Tool 18.5 * 5cm Pushchair",toys & baby products,Strollers & Prams,https://m.media-amazon.com/images/I/51xB46BcSxL._AC_UL320_.jpg,https://www.amazon.in/Protector-Stroller-Washable-Reusable-Pushchair/dp/B07RN33XDG/ref=sr_1_5585?qid=1679220217&s=baby&sr=1-5585,,,"₹1,459","₹2,918"
16'' Back and 12.5'' (2+1) Front Wheel Replacement Inner Tubes for BoB Stroller Tire Tube Revolution SE/Pro/Flex/SU/Ironma...,toys & baby products,Strollers & Prams,https://m.media-amazon.com/images/I/61fyVY5bbpL._AC_UL320_.jpg,https://www.amazon.in/Front-Replacement-Stroller-Revolution-Ironman/dp/B07RL4Z8PT/ref=sr_1_5586?qid=1679220217&s=baby&sr=1-5586,4.6,"3,506",,"₹3,671.80"
"Handle Protector, Reusable Baby Stroller, Neoprene Baby Stroller Tool 18.5 * 5cm for Pushchair Baby Stroller",toys & baby products,Strollers & Prams,https://m.media-amazon.com/images/I/51NOHI-97fL._AC_UL320_.jpg,https://www.amazon.in/Protector-Reusable-Stroller-Neoprene-Pushchair/dp/B07RJZRQML/ref=sr_1_5587?qid=1679220217&s=baby&sr=1-5587,,,,
"guzzie+Guss Oxygen Stroller (2019 Edition), Denimy Blue",toys & baby products,Strollers & Prams,https://m.media-amazon.com/images/I/51kHsqE7DUL._AC_UL320_.jpg,https://www.amazon.in/guzzie-Guss-Oxygen-Stroller-Denimy/dp/B07RJZNJPX/ref=sr_1_5588?qid=1679220217&s=baby&sr=1-5588,5.0,7,,"₹40,109"
"Warm Hand Muff, Stroller Supplies Stroller Gloves, Waterproof High Quality for Strollers with Beam(black)",toys & baby products,Strollers & Prams,https://m.media-amazon.com/images/I/61IaomaCp5L._AC_UL320_.jpg,https://www.amazon.in/Stroller-Supplies-Waterproof-Quality-Strollers/dp/B07RJY8DML/ref=sr_1_5589?qid=1679220217&s=baby&sr=1-5589,,,"₹3,659","₹7,299"
Cot S Adapter - Eezy S Twist,toys & baby products,Strollers & Prams,https://m.media-amazon.com/images/I/613O3qUh5DL._AC_UL320_.jpg,https://www.amazon.in/Cybex-519003399-Cot-Adapter-Twist/dp/B07RBL6Z25/ref=sr_1_5590?qid=1679220217&s=baby&sr=1-5590,4.5,62,,"₹6,948.77"
