name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
"Straight Comb - Hair Straightener Comb for Women & Men, Hair Styler, Straightener Machine Brush/PTC Heating Electric Strai...",beauty & health,Personal Care Appliances,https://m.media-amazon.com/images/I/61oS4QfZslL._AC_UL320_.jpg,https://www.amazon.in/Straight-Comb-Straightener-Electric-Temperature/dp/B0B1QCK5RF/ref=sr_1_3090?qid=1679215880&s=hpc&sr=1-3090,,,₹449,"₹1,299"
"SHVAS Hair Straightener Comb for Women Hair Styler Straightener machine Brush Curler, Straightener Machine PTC Heating Ele...",beauty & health,Personal Care Appliances,https://m.media-amazon.com/images/I/31LuP4BOuaL._AC_UL320_.jpg,https://www.amazon.in/Shvas-Straightener-Brush-Straightening-Electric/dp/B09ZJ376X1/ref=sr_1_3091?qid=1679215880&s=hpc&sr=1-3091,3.0,1,₹498,₹999
IRAYANT Auto Hair Curler Wireless Curling Iron Ceramic Rotating Cordless USB Rechargeable Timer LCD Digital Hair Curler Ir...,beauty & health,Personal Care Appliances,https://m.media-amazon.com/images/I/71f8C0ci5cS._AC_UL320_.jpg,https://www.amazon.in/IRAYANT-Hair-Curler-Rechargeable-Temperature/dp/B09XVKXZVC/ref=sr_1_3092?qid=1679215880&s=hpc&sr=1-3092,,,"₹1,419","₹2,789"
"KHANSAHEB Hair Straightener Comb Brush For Men & Women Hair Straightening and Smoothing Comb, Electric Hair Brush, Straigh...",beauty & health,Personal Care Appliances,https://m.media-amazon.com/images/I/41s9NE3m9TL._AC_UL320_.jpg,https://www.amazon.in/KHANSAHEB-Hair-Straightener-Comb-Straightening/dp/B09XR34NLH/ref=sr_1_3093?qid=1679215880&s=hpc&sr=1-3093,,,₹399,"₹1,299"
"Smartizo Cordless Hair Curler, Automatic Curling Iron with 6 Temperature Auto Rotating Ceramic Barrel Hair Curler, Fast He...",beauty & health,Personal Care Appliances,https://m.media-amazon.com/images/I/7199v1PWtRL._AC_UL320_.jpg,https://www.amazon.in/Smartizo-Automatic-Temperature-Rechargeable-Black-Pink/dp/B09VTB62QJ/ref=sr_1_3094?qid=1679215880&s=hpc&sr=1-3094,1.0,1,"₹1,799","₹8,900"
AN brand imam zamin for nikah time ideal for muslim special,beauty & health,Personal Care Appliances,https://m.media-amazon.com/images/I/712jkQq49pL._AC_UL320_.jpg,https://www.amazon.in/brand-zamin-nikah-muslim-special/dp/B09VHBD243/ref=sr_1_3095?qid=1679215880&s=hpc&sr=1-3095,,,"₹1,199","₹1,499"
3000w hair dryer blower dryer hair styler curly for frizzy hair,beauty & health,Personal Care Appliances,https://m.media-amazon.com/images/I/51Wvb0WiUjL._AC_UL320_.jpg,https://www.amazon.in/3000w-dryer-blower-styler-frizzy/dp/B09SX2VP7R/ref=sr_1_3096?qid=1679215880&s=hpc&sr=1-3096,,,"₹1,199","₹3,499"
POWERNRI Hair Removal Shaver MAX-6 for Women's,beauty & health,Personal Care Appliances,https://m.media-amazon.com/images/I/71gfRIhz0yL._AC_UL320_.jpg,https://www.amazon.in/POWERNRI-Removal-Shaver-MAX-6-Womens/dp/B08397RNS5/ref=sr_1_3145?qid=1679215882&s=hpc&sr=1-3145,3.9,2,₹345,"₹1,299"
"Wall Mount Holder for Dyson Airwrap Styler, for Dyson Supersonic Hair Dryer, Organizer Stand Storage Rack for Curling Iron...",beauty & health,Personal Care Appliances,https://m.media-amazon.com/images/I/712qcVn7ufL._AC_UL320_.jpg,https://www.amazon.in/Airwrap-Supersonic-Organizer-Diffuser-Bathroom/dp/B081Z3HHM7/ref=sr_1_3146?qid=1679215882&s=hpc&sr=1-3146,4.3,244,"₹25,191","₹35,099"
cy Curling Irons Rollers Hair Styling Straightener (Multicolour),beauty & health,Personal Care Appliances,https://m.media-amazon.com/images/I/41PDSArL6PL._AC_UL320_.jpg,https://www.amazon.in/Curling-Rollers-Styling-Straightener-Multicolour/dp/B081NKQGVG/ref=sr_1_3147?qid=1679215882&s=hpc&sr=1-3147,,,₹899,"₹1,999"
SCANWORLD 1000W Foldable Hair Dryer For Womens,beauty & health,Personal Care Appliances,https://m.media-amazon.com/images/I/618DUhHOyHL._AC_UL320_.jpg,https://www.amazon.in/SCANWORLD-1000W-Foldable-Dryer-Womens/dp/B081NFYN8F/ref=sr_1_3148?qid=1679215882&s=hpc&sr=1-3148,,,₹349,₹800
New HAIR CLIPPER Blade Cutter For Philips QT4000 QT4001 QT4006 QT4011 QT4013 QT4002 QT4004 QT4005 QT4007 QT4014 QT4015 BEA...,beauty & health,Personal Care Appliances,https://m.media-amazon.com/images/I/61z8V+ZKinL._AC_UL320_.jpg,https://www.amazon.in/CLIPPER-Philips-Trimmer-Replacement-Accessories/dp/B081KSZJT2/ref=sr_1_3149?qid=1679215882&s=hpc&sr=1-3149,1.0,2,"₹4,900","₹4,999"
"IAS NV-6130 Professional Salon Style Hair Dryer for Men and Women (Black, 1800W)",beauty & health,Personal Care Appliances,https://m.media-amazon.com/images/I/31T6CevMmyL._AC_UL320_.jpg,https://www.amazon.in/IAS-NV-6130-Professional-Salon-Style/dp/B081JRZ4FL/ref=sr_1_3150?qid=1679215882&s=hpc&sr=1-3150,3.7,6,₹425,₹999
Nova Maddy N-6130 Professional 2 Speed/Compact Hair Dryer for Women (Black),beauty & health,Personal Care Appliances,https://m.media-amazon.com/images/I/31rxizxMfKL._AC_UL320_.jpg,https://www.amazon.in/Nova-Maddy-N-6130-Professional-Compact/dp/B07VJ4MY8R/ref=sr_1_3151?qid=1679215882&s=hpc&sr=1-3151,3.4,6,₹400,₹800
"Upgraded Eyebrow Trimmer, Funstant Precision Electric Eyebrow Razor for Women Battery-Operated Facial Hair Remover with Co...",beauty & health,Personal Care Appliances,https://m.media-amazon.com/images/I/51S69M7nWLL._AC_UL320_.jpg,https://www.amazon.in/Eyebrow-Trimmer-Funstant-Facial-Hair/dp/B07V6KVPGT/ref=sr_1_3152?qid=1679215882&s=hpc&sr=1-3152,4.2,"6,124","₹3,228","₹3,828"
CETC Shinon SH - 8717 2 in 1 Hair Straightener & Hair Crimper Waver with 2 Kinds of Interchangeable Plates Professional Ce...,beauty & health,Personal Care Appliances,https://m.media-amazon.com/images/I/81gGuFdyEDL._AC_UL320_.jpg,https://www.amazon.in/CETC-Shinon-Straightener-Interchangeable-Professional/dp/B07T8PSHDT/ref=sr_1_3153?qid=1679215882&s=hpc&sr=1-3153,Get,FREE Delivery by Amazon,₹799,"₹1,499"
Ikonic Professional S3 Straightner (Black),beauty & health,Personal Care Appliances,https://m.media-amazon.com/images/I/21jBAXl6tnL._AC_UL320_.jpg,https://www.amazon.in/Ikonic-Professional-S3-Straightner-Black/dp/B07PLK14LS/ref=sr_1_3154?qid=1679215882&s=hpc&sr=1-3154,1.0,1,,
Aenllosi Hard Travel Case for Revlon One-Step Hair Dryer & Volumizer& Styler,beauty & health,Personal Care Appliances,https://m.media-amazon.com/images/I/41vykwSrmVL._AC_UL320_.jpg,https://www.amazon.in/Aenllosi-Travel-Revlon-One-Step-Volumizer/dp/B07NW7VZ8W/ref=sr_1_3155?qid=1679215882&s=hpc&sr=1-3155,4.7,612,"₹6,148","₹8,789"
