name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
"Euro Gold Super Wax Car Care Kit (Pack of 5, Includes, Dashboard Shiner, Windshield Cleaner, Clean & Shine Wax, Stain Remo...",car & motorbike,Car & Bike Care,https://m.media-amazon.com/images/I/51zsKe4bgHL._AC_UL320_.jpg,https://www.amazon.in/Euro-Gold-Super-Car-Care/dp/B0749P7G6X/ref=sr_1_8409?qid=1679222551&s=automotive&sr=1-8409,3.4,3,,
Menzerna 3800 Super Finish Plus compound with FREE MICROFIBER TOWEL,car & motorbike,Car & Bike Care,https://m.media-amazon.com/images/I/51hqZ48synL._AC_UL320_.jpg,https://www.amazon.in/Menzerna-Super-Finish-compound-MICROFIBER/dp/B072YRGCTZ/ref=sr_1_8410_mod_primary_new?qid=1679222551&s=automotive&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-8410,4.9,19,"₹4,400","₹4,999"
Elegant Car Dashboard Cover Suede I-Grey for Tata Sumo Gold,car & motorbike,Car & Bike Care,https://m.media-amazon.com/images/I/51FepyapwyL._AC_UL320_.jpg,https://www.amazon.in/Elegant-Dashboard-Cover-Suede-I-Grey/dp/B072FSH8BY/ref=sr_1_8411?qid=1679222551&s=automotive&sr=1-8411,,,"₹1,568","₹1,650"
Elegant Car Dashboard Cover Suede I-Grey for Maruti Suzuki WagonR [2010-2015],car & motorbike,Car & Bike Care,https://m.media-amazon.com/images/I/51FepyapwyL._AC_UL320_.jpg,https://www.amazon.in/Elegant-Dashboard-I-Grey-Maruti-2010-2015/dp/B0728LV72K/ref=sr_1_8412?qid=1679222551&s=automotive&sr=1-8412,3.4,2,"₹1,568","₹1,650"
Lalan LCT - Teflon Polish for All Vehicles (1000 ml),car & motorbike,Car & Bike Care,https://m.media-amazon.com/images/I/41g+X-IjlcL._AC_UL320_.jpg,https://www.amazon.in/Lalan-LCT-Teflon-Polish-Vehicles/dp/B0722PT4W8/ref=sr_1_8413?qid=1679222551&s=automotive&sr=1-8413,3.0,10,₹985,"₹1,850"
Generic Cycle Brake Remover Brushes Motorcycle Bike Chain Maintenance Cleaning Brush,car & motorbike,Car & Bike Care,https://m.media-amazon.com/images/I/511UHzxKzKL._AC_UL320_.jpg,https://www.amazon.in/Generic-Remover-Motorcycle-Maintenance-Cleaning/dp/B06ZY1M37Z/ref=sr_1_8414_mod_primary_new?qid=1679222551&s=automotive&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-8414,5.0,1,₹159,₹359
Generic 2016 New Universal Automotive Keyboard Supplies Versatile Cleaning Brush Vent Brush Cleaning Brush Car Styling Acc...,car & motorbike,Car & Bike Care,https://m.media-amazon.com/images/I/71Ksr68e-VL._AC_UL320_.jpg,https://www.amazon.in/Generic-Universal-Automotive-Versatile-Accessories/dp/B06Y44YWMH/ref=sr_1_8415?qid=1679222551&s=automotive&sr=1-8415,5.0,1,,₹299
MANNOL Headlight Polish Restoration kit,car & motorbike,Car & Bike Care,https://m.media-amazon.com/images/I/81yA4VMZf+L._AC_UL320_.jpg,https://www.amazon.in/MANNOL-Headlight-Polish-Restoration-kit/dp/B06XD8NM2H/ref=sr_1_8416?qid=1679222551&s=automotive&sr=1-8416,3.1,9,"₹1,199","₹1,299"
PROKLEAR SX Carnauba Sealant Wax,car & motorbike,Car & Bike Care,https://m.media-amazon.com/images/I/51iuqqlRyiL._AC_UL320_.jpg,https://www.amazon.in/PROKLEAR-Carnauba-Car-Wax-Spray/dp/B01MA3XPLO/ref=sr_1_8417?qid=1679222551&s=automotive&sr=1-8417,3.4,15,,₹499
Lalan DBP - Dashboard Polish (250 ml),car & motorbike,Car & Bike Care,https://m.media-amazon.com/images/I/41pCWolobHL._AC_UL320_.jpg,https://www.amazon.in/Lalan-DBP-Dashboard-Polish-250/dp/B01LXFX77E/ref=sr_1_8418?qid=1679222551&s=automotive&sr=1-8418,3.9,9,₹292,₹315
Wavex® Windshield Washer Fluid (20Ltr) WWF20K Concentrate 100ml Per Use Car Gl.,car & motorbike,Car & Bike Care,https://m.media-amazon.com/images/I/61VaIl7EE4L._AC_UL320_.jpg,https://www.amazon.in/Wavex%C2%AE-Windshield-Washer-WWF20K-Concentrate/dp/B01LX8GTBH/ref=sr_1_8419?qid=1679222551&s=automotive&sr=1-8419,Get,FREE Delivery by Amazon,"₹7,248.50","₹8,220"
Motoway Motorcycle/Cycle Chain Cleaner Brush Bike Crankset Scrubber Brushes Bicycle Chain Cleaner Tool,car & motorbike,Car & Bike Care,https://m.media-amazon.com/images/I/41e3YJtimkL._AC_UL320_.jpg,https://www.amazon.in/Motoway-Motorcycle-Cleaner-Crankset-Scrubber/dp/B01IF4IF5O/ref=sr_1_8420?qid=1679222551&s=automotive&sr=1-8420,3.7,22,₹227,₹237
"3M Combo of Shampoo (1 L), Cream Wax and Cloth",car & motorbike,Car & Bike Care,https://m.media-amazon.com/images/I/81g+joHP3YL._AC_UL320_.jpg,https://www.amazon.in/3M-Combo-Shampoo-Cream-Cloth/dp/B01GRGS656/ref=sr_1_8421?qid=1679222551&s=automotive&sr=1-8421,4.0,5,"₹1,855.19","₹1,999"
"3M Premium Liquid Wax (5 L, Off-White)",car & motorbike,Car & Bike Care,https://m.media-amazon.com/images/I/51kPZqrMrlL._AC_UL320_.jpg,https://www.amazon.in/3M-Premium-Liquid-Wax-Off-White/dp/B01FUFOZ1E/ref=sr_1_8422?qid=1679222551&s=automotive&sr=1-8422,4.0,1,"₹5,299","₹8,580"
Auto Pearl-Microfiber Max 2 in 1 Heavy Duty Chenille Wash and Scrub Sponge for All Cars,car & motorbike,Car & Bike Care,https://m.media-amazon.com/images/I/41ENM1vFCKL._AC_UL320_.jpg,https://www.amazon.in/Auto-Pearl-Microfiber-Chenille-Wash-Sponge/dp/B01E5PYGPK/ref=sr_1_8423?qid=1679222551&s=automotive&sr=1-8423,,,₹169,₹249
PO YANG DUSTER Acrylic Car Duster,car & motorbike,Car & Bike Care,https://m.media-amazon.com/images/I/51ROsbK7PeL._AC_UL320_.jpg,https://www.amazon.in/PO-YANG-DUSTER-Acrylic-Duster/dp/B01AWDETBK/ref=sr_1_8424?qid=1679222551&s=automotive&sr=1-8424,3.7,11,₹299,₹599
Oshotto Microfiber Flat Car Duster Cleaning Cloths Cleaning Brush Microfibre Wax Polishing Detailing for All Cars,car & motorbike,Car & Bike Care,https://m.media-amazon.com/images/I/71Fo9YCsX8L._AC_UL320_.jpg,https://www.amazon.in/Oshotto-Microfiber-Nsku-15320-Microfibre-Polishing/dp/B07TWRYPPJ/ref=sr_1_8713?qid=1679222557&s=automotive&sr=1-8713,2.9,2,₹836,"₹1,000"
Caspol Chain Lube 400ml and Chain Cleaner 150ml Spray for Bike,car & motorbike,Car & Bike Care,https://m.media-amazon.com/images/I/61EsbC5VYlL._AC_UL320_.jpg,https://www.amazon.in/Caspol-Chain-Cleaner-150ml-Lubricant/dp/B07TVTHG6B/ref=sr_1_8714?qid=1679222557&s=automotive&sr=1-8714,3.4,2,₹329,₹658
