name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
"AKH69 Needle Syringe Destroyer Electric, Needle Destroyer Machine for Hospital & Laboratory, Shock Proof Metal Body Mechan...",industrial supplies,Lab & Scientific,https://m.media-amazon.com/images/I/71NXv3fuglL._AC_UL320_.jpg,https://www.amazon.in/AKH69-Destroyer-Laboratory-Mechanism-Consumption/dp/B0B59P97FZ/ref=sr_1_330?qid=1679223157&s=industrial&sr=1-330,4.0,200,₹895,"₹2,699"
"UNIVERSAL HUB 2 Pcs 10K ohm potentiometer, single variable resistor (Round)",industrial supplies,Lab & Scientific,https://m.media-amazon.com/images/I/617g5wZo9SL._AC_UL320_.jpg,https://www.amazon.in/UNIVERSAL-HUB-potentiometer-variable-resistor/dp/B09QYYC59S/ref=sr_1_331?qid=1679223157&s=industrial&sr=1-331,,,₹65,₹165
"LABOGENS CALCIUM CARBONATE 1 KG, (calcite powder)",industrial supplies,Lab & Scientific,https://m.media-amazon.com/images/I/414CVdjDdeS._AC_UL320_.jpg,https://www.amazon.in/LABOGENS-CALCIUM-CARBONATE-calcite-powder/dp/B091YYL5CD/ref=sr_1_332?qid=1679223157&s=industrial&sr=1-332,4.6,3,₹348,₹500
HM Digital pH-80 pH Hydrotester,industrial supplies,Lab & Scientific,https://m.media-amazon.com/images/I/31T7EG6zEHS._AC_UL320_.jpg,https://www.amazon.in/HM-Digital-pH-80-pH-Hydrotester/dp/B00TAQS1HY/ref=sr_1_333?qid=1679223157&s=industrial&sr=1-333,3.5,176,"₹2,359","₹2,999"
"Dr care Electronic Digital Pocket Scale Use for Scientific & Medical, Jewellery etc. Weighing Scale (Silver)",industrial supplies,Lab & Scientific,https://m.media-amazon.com/images/I/510w16XGLSL._AC_UL320_.jpg,https://www.amazon.in/Electronic-Digital-Scientific-Jewellery-Weighing/dp/B0BGY69YC4/ref=sr_1_334?qid=1679223157&s=industrial&sr=1-334,3.0,2,₹289,₹599
"Magnesium Ribbon Coil 55-70 Ft, 25 Grams Lab Study Purpose (1)",industrial supplies,Lab & Scientific,https://m.media-amazon.com/images/I/A1ufttQaz1L._AC_UL320_.jpg,https://www.amazon.in/Magnesium-Ribbon-55-70-Grams-Purpose/dp/B08WRYS7V6/ref=sr_1_335?qid=1679223157&s=industrial&sr=1-335,3.7,13,₹140,"₹1,449"
Labifie Borosilicate Glass Test Tube 25 * 150 mm (pack of 6 pcs).,industrial supplies,Lab & Scientific,https://m.media-amazon.com/images/I/41zZhw+tRjL._AC_UL320_.jpg,https://www.amazon.in/Labifie-Borosilicate-Glass-Premium-Quality/dp/B081VR46Z3/ref=sr_1_336?qid=1679223157&s=industrial&sr=1-336,3.9,16,₹110,₹399
"Kangaro Plastic Tape Dispenser with Stainless Steel Blade (Black, 3-inch)",industrial supplies,Lab & Scientific,https://m.media-amazon.com/images/I/51FSpCyepEL._AC_UL320_.jpg,https://www.amazon.in/Kangaro-Plastic-Dispenser-Stainless-3-inch/dp/B06Y5Z8ZC7/ref=sr_1_553?qid=1679223161&s=industrial&sr=1-553,4.1,151,₹710,₹800
"Craftwaft pH Test Paper Roll 5 Meter, pH Strips Indicator pH Measure Full Range 0-14 for Soil and Water Test with dispenser",industrial supplies,Lab & Scientific,https://m.media-amazon.com/images/I/81Whn02f5aL._AC_UL320_.jpg,https://www.amazon.in/Craftwaft-Strips-Indicator-Measure-dispenser/dp/B09N1RRQM6/ref=sr_1_554?qid=1679223161&s=industrial&sr=1-554,3.2,8,₹199,₹299
"LABOGENS POTASSIUM SULPHATE 500GM, Assay : Min. 99% K2SO4 M.W. 174.26, (CAS NO. 7778-80-5)",industrial supplies,Lab & Scientific,https://m.media-amazon.com/images/I/51wVOHvx-hL._AC_UL320_.jpg,https://www.amazon.in/LABOGENS-POTASSIUM-SULPHATE-500GM-Assay/dp/B08ZJ53BD1/ref=sr_1_555?qid=1679223161&s=industrial&sr=1-555,5.0,1,₹440,₹459
HTC Instrument DT-2 Pen Type Plastic Digital Thermometer with Auto Power Off,industrial supplies,Lab & Scientific,https://m.media-amazon.com/images/I/61U+JIkYOYL._AC_UL320_.jpg,https://www.amazon.in/HTC-Instrument-Digital-Thermometer-Power/dp/B013WWXKW2/ref=sr_1_556?qid=1679223161&s=industrial&sr=1-556,3.9,112,₹490,₹890
Asepto syringe PVC syringe designed to fit directly into large lumen tubing also used for intraoperative irrigation. Bulb ...,industrial supplies,Lab & Scientific,https://m.media-amazon.com/images/I/51NWCrY5DqL._AC_UL320_.jpg,https://www.amazon.in/Bos-Medicare-Surgical-intraoperative-irrigation-bulb/dp/B09GCGPXZX/ref=sr_1_557?qid=1679223161&s=industrial&sr=1-557,3.7,9,₹204,₹450
ISKO Glass Soxhlet Apparatus complete set of ExtractionGlass with 250ml capacity of Flask with 100ml Extractor Capacity-Pa...,industrial supplies,Lab & Scientific,https://m.media-amazon.com/images/I/51DjbsZgdFL._AC_UL320_.jpg,https://www.amazon.in/ISKO-Apparatus-ExtractionGlass-Extractor-Capacity-Pack/dp/B09S3TR51N/ref=sr_1_558?qid=1679223161&s=industrial&sr=1-558,,,"₹1,999","₹2,999"
Motor for Blood Roller Mixer Compatible all indian made blood roller,industrial supplies,Lab & Scientific,https://m.media-amazon.com/images/I/61BLFIj7tNL._AC_UL320_.jpg,https://www.amazon.in/Motor-Roller-Compatible-indian-roller/dp/B0BRTXJBLS/ref=sr_1_559?qid=1679223161&s=industrial&sr=1-559,,,₹499,₹699
"Hoxyn Value Double Stage Vacuum Pump VE - 245N, Capacity of 142 liters/min For Laboratory Purpose",industrial supplies,Lab & Scientific,https://m.media-amazon.com/images/I/31ARLS6ilFL._AC_UL320_.jpg,https://www.amazon.in/Hoxyn-Value-Double-Stage-Vacuum/dp/B08SJY1Q7T/ref=sr_1_560?qid=1679223161&s=industrial&sr=1-560,3.6,3,"₹14,029","₹15,999"
"Electronic Spices pack of 5 10K ohm potentiometer, single variable resistor (Round)",industrial supplies,Lab & Scientific,https://m.media-amazon.com/images/I/310oN0OUzVL._AC_UL320_.jpg,https://www.amazon.in/pack-potentiometer-single-variable-resistor/dp/B07L3ZBV29/ref=sr_1_561?qid=1679223161&s=industrial&sr=1-561,4.0,108,₹129,₹199
"NAAFIE HTC Instruments Digital Infrared Thermometer at -30 ®C to , 550 ®C",industrial supplies,Lab & Scientific,https://m.media-amazon.com/images/I/41Nxgx2jWRL._AC_UL320_.jpg,https://www.amazon.in/NAAFIE-Instruments-Digital-Infrared-Thermometer/dp/B08GJ1DD5D/ref=sr_1_562?qid=1679223161&s=industrial&sr=1-562,3.9,27,"₹1,299","₹1,999"
Kixre Smart Electronic Tape Measure USB Charge Digital Ruler HD LCD Screen Long Standby Length 8 In 1 Measuring Tool For M...,industrial supplies,Lab & Scientific,https://m.media-amazon.com/images/I/51ar5JBqXvL._AC_UL320_.jpg,https://www.amazon.in/Kixre-Electronic-Measure-Digital-Measuring/dp/B0B3MGLZ6K/ref=sr_1_563?qid=1679223161&s=industrial&sr=1-563,4.5,2,"₹2,849","₹5,899"
CERO ® New ISOPROPYL ALCOHOL 99.9%Pure [(CH3)2-CH-OH] CAS: 67-63-0 (300ml) Pack of 4,industrial supplies,Lab & Scientific,https://m.media-amazon.com/images/I/61qAWd0xHAL._AC_UL320_.jpg,https://www.amazon.in/CERO-ISOPROPYL-ALCOHOL-99-9-Pure-2-CH-OH/dp/B0BS9RP98Q/ref=sr_1_564?qid=1679223161&s=industrial&sr=1-564,,,₹199,₹580
FREEMANS Truflex 2m:9.5mm Measuring Tapes (Set of 10 Pieces),industrial supplies,Lab & Scientific,https://m.media-amazon.com/images/I/81VZduk8ujL._AC_UL320_.jpg,https://www.amazon.in/FREEMANS-Truflex-2m-Measuring-Pieces/dp/B07QDSPDPH/ref=sr_1_565?qid=1679223161&s=industrial&sr=1-565,3.9,125,₹500,₹610
Sciencolab Hydrometer 1000-2000 for heavy liquid testing for lab use,industrial supplies,Lab & Scientific,https://m.media-amazon.com/images/I/61oJn8opWzL._AC_UL320_.jpg,https://www.amazon.in/Sciencolab-Hydrometer-1000-2000-liquid-testing/dp/B08JLZ7FNT/ref=sr_1_566?qid=1679223161&s=industrial&sr=1-566,3.5,3,₹243,₹700
"Petric Enterprise IPA ISO 99.9% Pure Propyl Alcohol Disinfectant for Home, Medical, Surgical and Hospital Use, Premium Lab...",industrial supplies,Lab & Scientific,https://m.media-amazon.com/images/I/61dXpQsNtKL._AC_UL320_.jpg,https://www.amazon.in/Enterprise-Alcohol-Surgical-Hospital-Disinfectant/dp/B09HXDK95Z/ref=sr_1_567?qid=1679223161&s=industrial&sr=1-567,3.9,17,₹199,"₹1,199"
Nurven Retractable body measuring ruler automatic telescopic tape Ergonomic Design Fitness Measuring Tape For Measuring Bu...,industrial supplies,Lab & Scientific,https://m.media-amazon.com/images/I/31xrP8N75wL._AC_UL320_.jpg,https://www.amazon.in/Nurven-Retractable-measuring-telescopic-Whitecolor/dp/B09NSVR8NC/ref=sr_1_568?qid=1679223161&s=industrial&sr=1-568,3.7,25,₹199,₹599
"Thermocare Inch and Millimeter Conversion Measuring Digital Vernier Caliper with Large LCD Screen, Auto-off Feature for Ho...",industrial supplies,Lab & Scientific,https://m.media-amazon.com/images/I/41p6zrmUsJL._AC_UL320_.jpg,https://www.amazon.in/Thermocare-Millimeter-Conversion-Measuring-Measurement/dp/B08WLWY6Y9/ref=sr_1_569?qid=1679223161&s=industrial&sr=1-569,3.6,202,₹899,"₹1,500"
"PACKBAZAAR PACK WITH ELEGANCE Surface Protection Tape,45 micron 610 mm [2 feet] Width x 100 Meters Easy Unwind, Clean Remo...",industrial supplies,Lab & Scientific,https://m.media-amazon.com/images/I/51dqAchGLwL._AC_UL320_.jpg,https://www.amazon.in/PACKBAZAAR-Surface-Protection-Width-Meters/dp/B08WCRQ5XF/ref=sr_1_570?qid=1679223161&s=industrial&sr=1-570,4.1,15,"₹1,199","₹2,999"
Bello High Quality Borosilicate 3.3 Glass Test tubes 15X125MM (6 pcs) with Plastic Test Tube Stand (White) and Test Tube H...,industrial supplies,Lab & Scientific,https://m.media-amazon.com/images/I/71O7H91toUL._AC_UL320_.jpg,https://www.amazon.in/Bello-Borosilicate-15X125MM-cleaning-Products/dp/B09M91GG6L/ref=sr_1_571?qid=1679223161&s=industrial&sr=1-571,4.0,1,₹299,₹699
"VIJAY SURGICAL Watch glass of Borosilicate glass 75 mm 3"" Diameter-Combo of 6 Pc",industrial supplies,Lab & Scientific,https://m.media-amazon.com/images/I/614ihBdyYEL._AC_UL320_.jpg,https://www.amazon.in/Watch-glass-75mm-Diameter-Borosilicate/dp/B07KG82KHB/ref=sr_1_572?qid=1679223161&s=industrial&sr=1-572,4.3,11,₹130,₹599
"BFC Borosilicate Glass Pipette Graduated - 1ml, 2ml, 5ml, 10ml with Pipette Bulb (Pack of 4)",industrial supplies,Lab & Scientific,https://m.media-amazon.com/images/I/61sXxzXDDFL._AC_UL320_.jpg,https://www.amazon.in/BFC-Borosilicate-Glass-Pipette-Graduated/dp/B0763SG7YN/ref=sr_1_573?qid=1679223161&s=industrial&sr=1-573,4.7,5,₹625,₹998
Hanna Instruments HI98107 pHep Highly Precise PH Meter Hanna Family Model Water Acidity Purity Tester Digital pH Meter,industrial supplies,Lab & Scientific,https://m.media-amazon.com/images/I/31V6YUadVHL._AC_UL320_.jpg,https://www.amazon.in/Instruments-HI98107-Precise-Acidity-Digital/dp/B0BQ3WK1XF/ref=sr_1_574?qid=1679223161&s=industrial&sr=1-574,5.0,1,"₹2,200","₹3,500"
Pmw - Gym Chalk Powder - 100 Grams - Rock Climbing Chalk - Power Lifting - Crossfit - No Slip - Pure Magnesium Carbonate,industrial supplies,Lab & Scientific,https://m.media-amazon.com/images/I/71II6YgqJML._AC_UL320_.jpg,https://www.amazon.in/Pmw%C2%AE-Climbing-Crossfit-Magnesium-Carbonate/dp/B07K1LKLK2/ref=sr_1_575?qid=1679223161&s=industrial&sr=1-575,4.2,19,₹229,₹349
KERRO® PH Test Roll | 5 Metre | 1-14pH Test Paper Strip PH Indicator Litmus Test Paper Strip Roll (1 Roll),industrial supplies,Lab & Scientific,https://m.media-amazon.com/images/I/71+7P4xUgaL._AC_UL320_.jpg,https://www.amazon.in/KERRO%C2%AE-Metre-1-14pH-Indicator-Litmus/dp/B08R1MRHFK/ref=sr_1_576?qid=1679223161&s=industrial&sr=1-576,3.7,102,₹277,"₹1,141"
Comet Heating Mantle (500ml),industrial supplies,Lab & Scientific,https://m.media-amazon.com/images/I/61-mSTHiXCL._AC_UL320_.jpg,https://www.amazon.in/COMET-Comet-Heating-Mantle-500ml/dp/B09GPMZXDR/ref=sr_1_961?qid=1679223166&s=industrial&sr=1-961,4.1,4,"₹1,149","₹2,299"
"PH Pen, Digital PH Meter for Water, 0.05pH High Accuracy Pen Type pH Meter, Professional 4-in-1 PH, TDS, Temperature and E...",industrial supplies,Lab & Scientific,https://m.media-amazon.com/images/I/51o-E7Y2W9L._AC_UL320_.jpg,https://www.amazon.in/Accuracy-Professional-Temperature-Hydroponic-Aquarium/dp/B09TFMHQRR/ref=sr_1_962?qid=1679223166&s=industrial&sr=1-962,,,"₹2,679","₹5,358"
MECO PSI 2016 Phase Sequence Indicator,industrial supplies,Lab & Scientific,https://m.media-amazon.com/images/I/619NkOJu0iL._AC_UL320_.jpg,https://www.amazon.in/MECO-2016-Phase-Sequence-Indicator/dp/B07G3ZCJ22/ref=sr_1_963?qid=1679223166&s=industrial&sr=1-963,3.9,7,"₹1,350","₹2,500"
BFC SILICON CARBIDE Powder LR - 250gm CAS No.409-21-2 (220 Mesh),industrial supplies,Lab & Scientific,https://m.media-amazon.com/images/I/71vYKjhG28L._AC_UL320_.jpg,https://www.amazon.in/BFC-SILICON-CARBIDE-Powder-No-409-21-2/dp/B071DNV2GV/ref=sr_1_964?qid=1679223166&s=industrial&sr=1-964,4.5,7,₹459,₹700
"TANNIC ACID Extra Pure 100GM (light powder), C76H52O46 M.W. 1701.22, (CAS NO.1401-55-4) Gallotannic acid",industrial supplies,Lab & Scientific,https://m.media-amazon.com/images/I/61ywYD1ZOlL._AC_UL320_.jpg,https://www.amazon.in/TANNIC-C76H52O46-1701-22-NO-1401-55-4-Gallotannic/dp/B091GRVYKV/ref=sr_1_965?qid=1679223166&s=industrial&sr=1-965,,,₹998,"₹1,250"
"Watamate Proba Digital pH Meter pH Tester for Water Purity in Labs, Home, Agriculture or Fishtank, Glass",industrial supplies,Lab & Scientific,https://m.media-amazon.com/images/I/31t5bIHb1cL._AC_UL320_.jpg,https://www.amazon.in/Watamate-Digital-Tester-Agriculture-Fishtank/dp/B08H4WZ1GR/ref=sr_1_966?qid=1679223166&s=industrial&sr=1-966,3.6,254,₹599,"₹1,059"
Being Safe - Glow Night Tape - With Running Man Right Arrow -50mm X 5mtr,industrial supplies,Lab & Scientific,https://m.media-amazon.com/images/I/61l7Qm-58hL._AC_UL320_.jpg,https://www.amazon.in/Being-Safe-Night-Running-Right/dp/B08M5VBHVK/ref=sr_1_967?qid=1679223166&s=industrial&sr=1-967,,,₹649,₹849
"ZIBUYU® Infrared Thermometer, Handheld Digital LCD Laser Temperature Gun for -50°C to 400°C(-58°F to 752°F) for Household ...",industrial supplies,Lab & Scientific,https://m.media-amazon.com/images/I/612LCP7VDrS._AC_UL320_.jpg,https://www.amazon.in/Infrared-Thermometer-Temperature-Household-Industrial/dp/B0B82XDRXR/ref=sr_1_968?qid=1679223166&s=industrial&sr=1-968,4.2,7,"₹1,169","₹2,243"
Medicore Medical Supply 1015-50 MicroSafe Capillary Tube (Pack of 50),industrial supplies,Lab & Scientific,https://m.media-amazon.com/images/I/51f9UwB7HgL._AC_UL320_.jpg,https://www.amazon.in/Medicore-Medical-Supply-1015-50-MicroSafe/dp/B01DCH1F4M/ref=sr_1_969?qid=1679223166&s=industrial&sr=1-969,,,,"₹2,550"
"Naveen Metal Engineering Try Square Ruler Tool Measuring Tool (12"")",industrial supplies,Lab & Scientific,https://m.media-amazon.com/images/I/317dtrWuB3L._AC_UL320_.jpg,https://www.amazon.in/Naveen-Engineering-Square-Measuring-12/dp/B09WVG68CL/ref=sr_1_970?qid=1679223166&s=industrial&sr=1-970,2.7,8,₹590,₹999
STERISTAR CLASS 6 Autoclave Chemical Indicators/Strips [STEAM] (50 Pcs.) | NABH Compliant Chemical Indicators Class-6 (50p...,industrial supplies,Lab & Scientific,https://m.media-amazon.com/images/I/412GIfa105S._AC_UL320_.jpg,https://www.amazon.in/STERISTAR-Autoclave-Chemical-Indicators-Compliant/dp/B09GPMZ86H/ref=sr_1_971?qid=1679223166&s=industrial&sr=1-971,3.7,8,₹699,"₹1,200"
LABART Original Erma 0-10% Brix Hand Held Refractometers with (ATC) Brix Refractometer Range 0-10% Brix Testing synthetic ...,industrial supplies,Lab & Scientific,https://m.media-amazon.com/images/I/419sU7FK5CL._AC_UL320_.jpg,https://www.amazon.in/LABART-Refractometers-Refractometer-synthetic-machining/dp/B085BQLBFR/ref=sr_1_972?qid=1679223166&s=industrial&sr=1-972,3.4,12,"₹1,789","₹2,999"
"LABICO Lab Hot Plate Diameter-20 cm To Perform chemical reactions, to heat samples. Maximum Temp 350 degree Celsius",industrial supplies,Lab & Scientific,https://m.media-amazon.com/images/I/51iNqPg0HdL._AC_UL320_.jpg,https://www.amazon.in/Diameter-20-Perform-chemical-reactions-samples/dp/B0B6NZ9RGR/ref=sr_1_973?qid=1679223166&s=industrial&sr=1-973,,,"₹2,199","₹4,500"
Proster Digital Dual-channel LCD Backlight Temperature Meter Tester Thermometer with Two K- type Thermocouples for K/J/T/...,industrial supplies,Lab & Scientific,https://m.media-amazon.com/images/I/71hTCqlA-KS._AC_UL320_.jpg,https://www.amazon.in/Thermocouple-Thermometer-Dual-channel-Temperature-Thermocouples/dp/B071V7T6TZ/ref=sr_1_974?qid=1679223166&s=industrial&sr=1-974,4.2,734,"₹4,425","₹7,920"
"Z Glass High Quality Borosilicate beaker 100ml,Pack of 10",industrial supplies,Lab & Scientific,https://m.media-amazon.com/images/I/51p1gUSflSL._AC_UL320_.jpg,https://www.amazon.in/Glass-Quality-Borosilicate-beaker-100ml/dp/B09QL14DLJ/ref=sr_1_975?qid=1679223166&s=industrial&sr=1-975,5.0,1,₹499,"₹1,099"
"TECHNOSPILL Maintenance Spill Kits 15 LTR .(Absorb all type of Liquids & Bases, Water based Oils or Chemicals, Crude Oil, ...",industrial supplies,Lab & Scientific,https://m.media-amazon.com/images/I/81SyN5d6+NL._AC_UL320_.jpg,https://www.amazon.in/TECHNOSPILL-Maintenance-Liquids-Chemicals-Alkalis/dp/B0BSVJ1FP9/ref=sr_1_976?qid=1679223166&s=industrial&sr=1-976,,,"₹1,999","₹6,199"
ADEPT Digital Anemometer Wind-Speed Gauge Meter LCD Handheld Airflow YELLOW,industrial supplies,Lab & Scientific,https://m.media-amazon.com/images/I/51h2OVG8j9L._AC_UL320_.jpg,https://www.amazon.in/ADEPT-Digital-Anemometer-Wind-Speed-Handheld/dp/B083V45LNX/ref=sr_1_977?qid=1679223166&s=industrial&sr=1-977,3.9,20,"₹1,098","₹1,499"
"8mm head 1/8""/ 3mm Shank Diamond Mounted Points Grinding Carving Burr Set- 10 Pcs - Fits Dremel Type Rotary Tool",industrial supplies,Lab & Scientific,https://m.media-amazon.com/images/I/513ol0MJuRL._AC_UL320_.jpg,https://www.amazon.in/Diamond-Mounted-Points-Grinding-Carving/dp/B01EFIEVP2/ref=sr_1_978?qid=1679223166&s=industrial&sr=1-978,4.3,99,,"₹2,696"
Sigma Instruments Indoor Outdoor Portable Pocket Type Temperature Meter Digital Mini Thermometer with Sensor For Room Temp...,industrial supplies,Lab & Scientific,https://m.media-amazon.com/images/I/41h-htwb4cL._AC_UL320_.jpg,https://www.amazon.in/Sigma-Instruments-Thermometer-Temperature-Portable/dp/B07Q6S8B4L/ref=sr_1_979?qid=1679223166&s=industrial&sr=1-979,3.5,40,₹344,₹799
Awesomeheavy duty smooth finished Brass Crome Plated Slotted Weight bestest in quality (10x5=50 grm),industrial supplies,Lab & Scientific,https://m.media-amazon.com/images/I/616XjlvuIHL._AC_UL320_.jpg,https://www.amazon.in/Awesomeheavy-finished-Slotted-bestest-quality/dp/B08JHK6TMH/ref=sr_1_980?qid=1679223166&s=industrial&sr=1-980,3.2,3,₹399,"₹1,899"
"Mr. Light Total Fibreglass Measuring Tape 50m x 12.5 mm, Metric and Inches, 3:1 Gear Ratio for Fast Rewind, Rubber Handle,...",industrial supplies,Lab & Scientific,https://m.media-amazon.com/images/I/61LWsSH3UPL._AC_UL320_.jpg,https://www.amazon.in/Mr-Light-Fibreglass-Measuring-Metric/dp/B0BC1ZGB8F/ref=sr_1_981?qid=1679223166&s=industrial&sr=1-981,Get,FREE Delivery by Amazon,"₹1,200","₹1,500"
ARGLabs UV Cabinet for Chromatography analysis,industrial supplies,Lab & Scientific,https://m.media-amazon.com/images/I/31EonLO6aoL._AC_UL320_.jpg,https://www.amazon.in/ARGLabs-UV-Cabinet-Chromatography-analysis/dp/B09C5QHPJ3/ref=sr_1_982?qid=1679223166&s=industrial&sr=1-982,3.2,5,"₹3,498","₹8,459"
